x,y,nx_in_y,nx_not_in_y,not_nx_in_y,not_nx_not_in_y,oddsr,p,p_adj_bh
[54]Glucuronyl,ß-strand,606,3608,1237846,9247096,1.2547142894201315,2.5421054701408046e-07,1.1996294390516587e-06
[54]Glucuronyl,α-helix,778,3436,3339880,7145062,0.4843971512127132,1.5409790454798133e-77,6.052491543246098e-76
[54]Glucuronyl,π-helix,9,4205,43334,10441608,0.5157213551329065,0.057355028935823456,0.10960133897691414
[55]Glutathione,3₁₀-helix,147,5571,266376,10217062,1.0120806274962488,0.9190425292771622,0.974181265204316
[55]Glutathione,IDR,463,5255,2659771,7823667,0.2591638251755505,1.0159387183391834e-197,1.058649611395892e-195
[55]Glutathione,PPII-helix,154,5564,400731,10082707,0.6963984667768036,9.953158813667306e-06,3.9092945309680974e-05
[55]Glutathione,bend,349,5369,631434,9852004,1.0142117540232019,0.8199662754306841,0.9016327848952369
[55]Glutathione,loop,26,5692,40659,10442779,1.1731886443506616,0.4796982398607931,0.6089853835726527
[55]Glutathione,turn,444,5274,855138,9628300,0.947886313520012,0.28970723247564933,0.41284695704865315
[55]Glutathione,unassigned,880,4838,943140,9540298,1.8399354384121582,8.025716003201113e-64,2.5452985038723534e-62
[55]Glutathione,ß-bridge,72,5646,60714,10422724,2.189192813804777,2.2987778403607315e-11,1.4952305290295407e-10
[55]Glutathione,ß-strand,1425,4293,1237027,9246411,2.4811212638937485,3.1511147706769296e-207,3.42331745086732e-205
[55]Glutathione,α-helix,1735,3983,3338923,7144515,0.9320850051083609,0.01507090068933362,0.0340044272734147
[55]Glutathione,π-helix,22,5696,43321,10440117,0.9308068974384844,0.8161079027562647,0.8992332653158152
[121]GG,3₁₀-helix,2953,90567,263570,10132066,1.2534167623703232,2.553569890565988e-33,4.480593766745682e-32
[121]GG,IDR,15370,78150,2644864,7750772,0.5763502707154811,0.0,0.0
[121]GG,PPII-helix,3113,90407,397772,9997864,0.8654661337720589,2.9376551616138045e-15,2.438970285398388e-14
[121]GG,bend,6555,86965,625228,9770408,1.1778838720869607,4.369367047387477e-37,8.888441491617713e-36
[121]GG,loop,475,93045,40210,10355426,1.3147236212421196,3.512873370687079e-09,1.9841517069389632e-08
[121]GG,turn,9575,83945,846007,9549629,1.2875274366232046,1.1886406200224417e-120,7.057208146319287e-119
[121]GG,unassigned,10351,83169,933669,9461967,1.2612736377211038,3.867346671682328e-109,2.146377402783692e-107
[121]GG,ß-bridge,734,92786,60052,10335584,1.361510992989645,1.1457943558256666e-16,1.0428566810776922e-15
[121]GG,ß-strand,11905,81615,1226547,9169089,1.0904390819091476,1.6260537869036858e-18,1.6440852744416277e-17
[121]GG,α-helix,32172,61348,3308486,7087150,1.123362635572783,1.5629718166052918e-63,4.926255614559642e-62
[121]GG,π-helix,308,93212,43035,10352601,0.7948891314023672,6.583275428360539e-05,0.00023230272520531384
[137]Hex(5)HexNAc(2),3₁₀-helix,23,634,266500,10221999,1.39148073815851,0.15001768032410784,0.24353459142362718
[137]Hex(5)HexNAc(2),IDR,65,592,2660169,7828330,0.3231108536154475,1.2087367267677818e-19,1.3020695626321295e-18
[137]Hex(5)HexNAc(2),PPII-helix,13,644,400872,10087627,0.507973173605763,0.018149720084091665,0.04011795270535586
[137]Hex(5)HexNAc(2),bend,58,599,631725,9856774,1.510803234987858,0.0032834920561196365,0.00870982294457123
[137]Hex(5)HexNAc(2),turn,134,523,855448,9633051,2.8851829282237773,4.65822215737507e-30,7.409620665282587e-29
[137]Hex(5)HexNAc(2),unassigned,124,533,943896,9544603,2.352492239621082,1.7004999656982137e-18,1.7125745216676683e-17
[137]Hex(5)HexNAc(2),ß-strand,129,528,1238323,9250176,1.825037717799138,7.391427846535815e-10,4.358040483188438e-09
[137]Hex(5)HexNAc(2),α-helix,103,554,3340555,7147944,0.3978230794752123,8.333578546431776e-19,8.561620132410593e-18
[142]HexNAc(1)dHex(1),3₁₀-helix,200,5467,266323,10217166,1.4034685884440707,2.776800022185275e-06,1.166941638952923e-05
[142]HexNAc(1)dHex(1),IDR,1311,4356,2658923,7824566,0.8856646647469371,0.00012281587438765646,0.00041622724126504096
[142]HexNAc(1)dHex(1),PPII-helix,183,5484,400702,10082787,0.8396779065759286,0.021842858203183182,0.04719832161889688
[142]HexNAc(1)dHex(1),bend,477,5190,631306,9852183,1.4343118098752217,4.390754554934536e-14,3.3662451587831443e-13
[142]HexNAc(1)dHex(1),loop,47,5620,40638,10442851,2.149058797762871,1.5942938771610579e-07,7.686935351071163e-07
[142]HexNAc(1)dHex(1),turn,594,5073,854988,9628501,1.3186217750478517,1.8676651640459774e-10,1.1448137248041731e-09
[142]HexNAc(1)dHex(1),unassigned,815,4852,943205,9540284,1.6989947051879948,2.2570147248740563e-45,5.360147528003224e-44
[142]HexNAc(1)dHex(1),ß-bridge,56,5611,60730,10422759,1.7128809253940422,7.292244579883604e-05,0.00025572940126981924
[142]HexNAc(1)dHex(1),ß-strand,847,4820,1237605,9245884,1.3128126633154946,2.7780069096201827e-13,2.0380033449023928e-12
[142]HexNAc(1)dHex(1),α-helix,1116,4551,3339542,7143947,0.5245763092685318,8.152991278746938e-86,3.5580490144685357e-84
[142]HexNAc(1)dHex(1),π-helix,21,5646,43322,10440167,0.8963494752318366,0.6913088566311665,0.7962605508591779
[143]HexNAc(2),3₁₀-helix,174,5186,266349,10217447,1.2870874595771777,0.0011999778387223796,0.0034575744322547924
[143]HexNAc(2),IDR,1563,3797,2658671,7825125,1.2115603896614655,1.793306581256838e-10,1.100555697583824e-09
[143]HexNAc(2),PPII-helix,199,5161,400686,10083110,0.9703078702683298,0.70281955640803,0.8067888163263042
[143]HexNAc(2),bend,379,4981,631404,9852392,1.1872905804879175,0.0013930119202453582,0.003955905931464293
[143]HexNAc(2),loop,41,5319,40644,10443152,1.9805646482124726,1.4763051134608528e-05,5.671944250813479e-05
[143]HexNAc(2),turn,522,4838,855060,9628736,1.2150029375019162,2.5800864100912846e-05,9.59498995624625e-05
[143]HexNAc(2),unassigned,698,4662,943322,9540474,1.514234520306678,9.711396644900178e-25,1.2980730698654532e-23
[143]HexNAc(2),ß-bridge,42,5318,60744,10423052,1.355165931171042,0.06027141823096254,0.11427622038146852
[143]HexNAc(2),ß-strand,701,4659,1237751,9246045,1.1239526728333022,0.004182213073949399,0.01083428714134228
[143]HexNAc(2),α-helix,1028,4332,3339630,7144166,0.5076423550041396,4.070332173704084e-88,1.8723527999038786e-86
[143]HexNAc(2),π-helix,13,5347,43330,10440466,0.5858202267375289,0.06548329909651404,0.12261009357785137
[144]Hex(3),3₁₀-helix,121,3179,266402,10219454,1.460108249132766,5.018478521984925e-05,0.00018045317840320442
[144]Hex(3),IDR,875,2425,2659359,7826497,1.0619076863584789,0.13281059617130156,0.2202438791980077
[144]Hex(3),PPII-helix,107,3193,400778,10085078,0.8432575668198826,0.09081280041739437,0.16072449183057735
[144]Hex(3),bend,249,3051,631534,9854322,1.27346540655752,0.0002731495349175302,0.0008804933871773415
[144]Hex(3),loop,21,3279,40664,10445192,1.6450693420599567,0.031023973324397117,0.06428912653992357
[144]Hex(3),turn,327,2973,855255,9630601,1.238541638884635,0.0002658908311536761,0.0008581786244441658
[144]Hex(3),unassigned,482,2818,943538,9542318,1.7298185072324337,3.0889492903027863e-29,4.795909117654128e-28
[144]Hex(3),ß-bridge,26,3274,60760,10425096,1.362564188975884,0.14360456000394345,0.23508973497279104
[144]Hex(3),ß-strand,470,2830,1237982,9247874,1.240620622916973,1.637649646243637e-05,6.263549882936337e-05
[144]Hex(3),α-helix,614,2686,3340044,7145812,0.489059569132459,8.049620155642065e-60,2.4465095544469276e-58
[144]Hex(3),π-helix,8,3292,43335,10442521,0.585594132910955,0.1633197419236891,0.2601905155264763
[145]HexNAc(1)dHex(2),3₁₀-helix,31,926,266492,10221707,1.2840737235264907,0.2040153075843779,0.3123544709222889
[145]HexNAc(1)dHex(2),IDR,182,775,2660052,7828147,0.6910962419701424,7.684195624675873e-06,3.0628807852923505e-05
[145]HexNAc(1)dHex(2),PPII-helix,14,943,400871,10087328,0.3735836372185039,0.00019750457062650832,0.0006468623076452543
[145]HexNAc(1)dHex(2),bend,102,855,631681,9856518,1.8614859482288653,2.5346915478447616e-09,1.4428244195424027e-08
[145]HexNAc(1)dHex(2),turn,161,796,855421,9632778,2.2776367003137583,2.1018864446481859e-22,2.598603434957297e-21
[145]HexNAc(1)dHex(2),unassigned,152,805,943868,9544331,1.9093341376006177,1.5336857629147518e-13,1.136574674229713e-12
[145]HexNAc(1)dHex(2),ß-bridge,8,949,60778,10427421,1.446286318801022,0.40529048088794073,0.537555395622886
[145]HexNAc(1)dHex(2),ß-strand,90,867,1238362,9249837,0.7753715731276658,0.024239941070128224,0.051829622740399796
[145]HexNAc(1)dHex(2),α-helix,208,749,3340450,7147749,0.5942180435424574,2.3659003370032958e-11,1.5349793037787585e-10
[146]Hex(1)HexNAc(1)dHex(1),3₁₀-helix,91,3277,266432,10219356,1.0651287185210017,0.589923608142557,0.7107479809287154
[146]Hex(1)HexNAc(1)dHex(1),IDR,938,2430,2659296,7826492,1.1360489120323636,0.0009661060581595204,0.0028448313338884147
[146]Hex(1)HexNAc(1)dHex(1),PPII-helix,112,3256,400773,10085015,0.8655889814800221,0.14480218111843615,0.23651949353510396
[146]Hex(1)HexNAc(1)dHex(1),bend,252,3116,631531,9854257,1.2619213923291157,0.00042632756687952916,0.0013387629498689273
[146]Hex(1)HexNAc(1)dHex(1),loop,14,3354,40671,10445117,1.07199666852708,0.903715146499773,0.9626605740690289
[146]Hex(1)HexNAc(1)dHex(1),turn,354,3014,855228,9630560,1.322603428640871,7.03942388410724e-07,3.1668104275111515e-06
[146]Hex(1)HexNAc(1)dHex(1),unassigned,441,2927,943579,9542209,1.5236545916281572,1.3048009153980949e-16,1.1820334788000384e-15
[146]Hex(1)HexNAc(1)dHex(1),ß-bridge,26,3342,60760,10425028,1.3348312557199864,0.17440260500036814,0.27433755426120754
[146]Hex(1)HexNAc(1)dHex(1),ß-strand,427,2941,1238025,9247763,1.0845263969528525,0.12348411595977934,0.2072682104176967
[146]Hex(1)HexNAc(1)dHex(1),α-helix,698,2670,3339960,7145828,0.5593136960576307,1.445110588118989e-43,3.338793965129212e-42
[146]Hex(1)HexNAc(1)dHex(1),π-helix,14,3354,43329,10442459,1.0059794062521705,1.0,1.0
[147]HexNAc(2)dHex(1),3₁₀-helix,46,885,266477,10221748,1.9937926952239695,5.376813047840739e-06,2.189314786465296e-05
[147]HexNAc(2)dHex(1),IDR,139,792,2660095,7828130,0.5164764232142465,3.379742606978664e-13,2.472344663500438e-12
[147]HexNAc(2)dHex(1),PPII-helix,26,905,400859,10087366,0.7229544056900238,0.12053317979054902,0.20349146261993836
[147]HexNAc(2)dHex(1),bend,91,840,631692,9856533,1.6903666264571975,2.1138914239662195e-06,9.054974505680803e-06
[147]HexNAc(2)dHex(1),turn,157,774,855425,9632800,2.284174593540739,5.075254533619672e-22,6.126300153348001e-21
[147]HexNAc(2)dHex(1),unassigned,138,793,943882,9544343,1.7596821693249627,7.688840270253758e-10,4.517746653615155e-09
[147]HexNAc(2)dHex(1),ß-bridge,5,926,60781,10427444,0.9263370675792705,1.0,1.0
[147]HexNAc(2)dHex(1),ß-strand,104,827,1238348,9249877,0.9393362454029474,0.5817721276014169,0.7034166430340599
[147]HexNAc(2)dHex(1),α-helix,222,709,3340436,7147789,0.6700007789833018,1.9226989661570103e-07,9.18363042207455e-07
[148]Hex(1)HexNAc(2),3₁₀-helix,102,3144,266421,10219489,1.2444526041562354,0.03384764197558785,0.06921348014711716
[148]Hex(1)HexNAc(2),IDR,800,2446,2659434,7826476,0.9625218017191002,0.3588190192655736,0.4883075459408366
[148]Hex(1)HexNAc(2),PPII-helix,135,3111,400750,10085160,1.0920512467281995,0.33906628287536394,0.46690195263258044
[148]Hex(1)HexNAc(2),bend,263,2983,631520,9854390,1.3757677733573606,7.707306109500782e-07,3.455092624680508e-06
[148]Hex(1)HexNAc(2),loop,25,3221,40660,10445250,1.9938879491189536,0.0007697641311735664,0.0023052291224470558
[148]Hex(1)HexNAc(2),turn,314,2932,855268,9630642,1.205920555822554,0.0017758417295710837,0.004946016207243509
[148]Hex(1)HexNAc(2),unassigned,464,2782,943556,9542354,1.686742151954465,7.647210645903281e-26,1.0668485671579825e-24
[148]Hex(1)HexNAc(2),ß-bridge,27,3219,60759,10425151,1.4391780417605455,0.07536187052900475,0.1379697780283608
[148]Hex(1)HexNAc(2),ß-strand,446,2800,1238006,9247904,1.1898641802105274,0.0007086255045367331,0.0021346559446398577
[148]Hex(1)HexNAc(2),α-helix,661,2585,3339997,7145913,0.5470821686169886,1.042640322985242e-44,2.4420740775975442e-43
[148]Hex(1)HexNAc(2),π-helix,9,3237,43334,10442576,0.670005975098779,0.2842506614713372,0.40655010573463524
[149]Hex(1)HexNAc(1)NeuAc(1),3₁₀-helix,102,3153,266421,10219480,1.2408993155067798,0.03630703077309958,0.07356495997120892
[149]Hex(1)HexNAc(1)NeuAc(1),IDR,1014,2241,2659220,7826681,1.3317400578062029,3.620951459219429e-14,2.7886241554712523e-13
[149]Hex(1)HexNAc(1)NeuAc(1),PPII-helix,131,3124,400754,10085147,1.055272540614335,0.5771878674090614,0.6999001916871915
[149]Hex(1)HexNAc(1)NeuAc(1),bend,237,3018,631546,9854355,1.225327908598609,0.002881565854686066,0.007756075516092279
[149]Hex(1)HexNAc(1)NeuAc(1),loop,31,3224,40654,10445247,2.4704842649602083,4.6285791884404194e-07,2.123407487527114e-06
[149]Hex(1)HexNAc(1)NeuAc(1),turn,303,2952,855279,9630622,1.1557736895763306,0.017812510173663035,0.039492260940826515
[149]Hex(1)HexNAc(1)NeuAc(1),unassigned,373,2882,943647,9542254,1.308748703325997,1.0990746316449472e-06,4.84617881621684e-06
[149]Hex(1)HexNAc(1)NeuAc(1),ß-bridge,27,3228,60759,10425142,1.435164224603377,0.07777395378585747,0.14122112661116223
[149]Hex(1)HexNAc(1)NeuAc(1),ß-strand,401,2854,1238051,9247850,1.0495246553283826,0.37931911142663643,0.5108951155221328
[149]Hex(1)HexNAc(1)NeuAc(1),α-helix,628,2627,3340030,7145871,0.5114514040645218,3.09626312639573e-53,8.454288515174651e-52
[149]Hex(1)HexNAc(1)NeuAc(1),π-helix,8,3247,43335,10442566,0.5937124092749175,0.17612668064283235,0.2767085634960929
[150]HexNAc(2)dHex(2),3₁₀-helix,28,761,266495,10221872,1.4112850719266823,0.0918072715263,0.16209126155369563
[150]HexNAc(2)dHex(2),IDR,151,638,2660083,7828284,0.6965104773989321,6.9720154637998e-05,0.0002453419087399158
[150]HexNAc(2)dHex(2),PPII-helix,22,767,400863,10087504,0.7217969863656709,0.15518443237793073,0.2496445216514538
[150]HexNAc(2)dHex(2),bend,62,727,631721,9856646,1.3306416825788365,0.03647979281222454,0.07388568905165352
[150]HexNAc(2)dHex(2),turn,138,651,855444,9632923,2.387066962418438,1.8341360591225744e-21,2.1381503922100147e-20
[150]HexNAc(2)dHex(2),unassigned,120,669,943900,9544467,1.8137641889365608,1.6152155938270457e-09,9.329514504616398e-09
[150]HexNAc(2)dHex(2),ß-strand,77,712,1238375,9249992,0.8077926786530464,0.08409022226308001,0.1505486237290626
[150]HexNAc(2)dHex(2),α-helix,183,606,3340475,7147892,0.6461721286895302,2.2180231007631712e-07,1.0525302929829695e-06
[151]Hex(1)HexNAc(2)Pent(1),3₁₀-helix,28,824,266495,10221809,1.3033753889260387,0.20269930098123864,0.31099237704633553
[151]Hex(1)HexNAc(2)Pent(1),IDR,161,691,2660073,7828231,0.68567435422595,1.722561653396977e-05,6.558836541569698e-05
[151]Hex(1)HexNAc(2)Pent(1),PPII-helix,23,829,400862,10087442,0.6981672409106746,0.10534678940479557,0.18135559902255097
[151]Hex(1)HexNAc(2)Pent(1),bend,84,768,631699,9856605,1.7066137066466782,3.580166698449272e-06,1.4910547440686773e-05
[151]Hex(1)HexNAc(2)Pent(1),turn,150,702,855432,9632872,2.4061596747678164,1.3176358002674077e-23,1.6989516151932785e-22
[151]Hex(1)HexNAc(2)Pent(1),unassigned,122,730,943898,9544406,1.6898992365584429,8.06062199372417e-08,3.9958772718403507e-07
[151]Hex(1)HexNAc(2)Pent(1),ß-strand,75,777,1238377,9249927,0.7209840755481541,0.007711660573900002,0.018794055517213738
[151]Hex(1)HexNAc(2)Pent(1),α-helix,192,660,3340466,7147838,0.622479335082427,6.688255694507497e-09,3.676020837045778e-08
[152]Hex(1)HexNAc(2)dHex(1),3₁₀-helix,106,3000,266417,10219633,1.3553703379789328,0.002437501512072842,0.006627200596722008
[152]Hex(1)HexNAc(2)dHex(1),IDR,785,2321,2659449,7826601,0.9953505116578922,0.926513349650848,0.9808326876306143
[152]Hex(1)HexNAc(2)dHex(1),PPII-helix,114,2992,400771,10085279,0.9588151575138386,0.6936575040796377,0.7986054601647418
[152]Hex(1)HexNAc(2)dHex(1),bend,221,2885,631562,9854488,1.1952659005824282,0.011708967814284672,0.02716310298034418
[152]Hex(1)HexNAc(2)dHex(1),loop,18,3088,40667,10445383,1.4971918231112775,0.11544110419172733,0.19602337146756227
[152]Hex(1)HexNAc(2)dHex(1),turn,333,2773,855249,9630801,1.3522724433310118,2.1086285788872752e-07,1.0034163582291172e-06
[152]Hex(1)HexNAc(2)dHex(1),unassigned,437,2669,943583,9542467,1.6558211365973188,7.369705994255256e-23,9.268403646962397e-22
[152]Hex(1)HexNAc(2)dHex(1),ß-bridge,29,3077,60757,10425293,1.6171952223899606,0.013044744492164272,0.02982824244379345
[152]Hex(1)HexNAc(2)dHex(1),ß-strand,400,2706,1238052,9247998,1.1041829585327463,0.06834280973284206,0.12717142365010625
[152]Hex(1)HexNAc(2)dHex(1),α-helix,656,2450,3340002,7146048,0.5728711573910948,1.3304053956766594e-37,2.7726734491122542e-36
[152]Hex(1)HexNAc(2)dHex(1),π-helix,7,3099,43336,10442714,0.5443033723801523,0.1356085267693816,0.2239117413082591
[153]Hex(2)HexNAc(2),3₁₀-helix,107,2943,266416,10219690,1.3946683149234695,0.0008453015018174753,0.0025108257523444033
[153]Hex(2)HexNAc(2),IDR,751,2299,2659483,7826623,0.9613425432443784,0.35907923672476116,0.48846826656861314
[153]Hex(2)HexNAc(2),PPII-helix,106,2944,400779,10085327,0.9060519227798428,0.3416095244326106,0.4695176936077819
[153]Hex(2)HexNAc(2),bend,239,2811,631544,9854562,1.3266940092990376,3.0366253407893794e-05,0.00011138655883671388
[153]Hex(2)HexNAc(2),loop,22,3028,40663,10445443,1.866355010483274,0.004843633861508736,0.012365797248431802
[153]Hex(2)HexNAc(2),turn,365,2685,855217,9630889,1.5308711078891148,1.9118377771887443e-14,1.4926366498969003e-13
[153]Hex(2)HexNAc(2),unassigned,434,2616,943586,9542520,1.6777744640264312,8.155648409136591e-24,1.0650317334284256e-22
[153]Hex(2)HexNAc(2),ß-bridge,23,3027,60763,10425343,1.3036666621160125,0.24967425787011527,0.3673881154711264
[153]Hex(2)HexNAc(2),ß-strand,392,2658,1238060,9248046,1.101639195290936,0.07815539560026909,0.14156291981557576
[153]Hex(2)HexNAc(2),α-helix,604,2446,3340054,7146052,0.5283152777851715,3.811068593565599e-46,9.178922754125445e-45
[153]Hex(2)HexNAc(2),π-helix,7,3043,43336,10442770,0.554323101085536,0.14968270788676036,0.2431689171077946
[154]Hex(3)HexNAc(1)Pent(1),3₁₀-helix,20,631,266503,10222002,1.215722615682475,0.46120748874070716,0.5925831498515477
[154]Hex(3)HexNAc(1)Pent(1),IDR,93,558,2660141,7828364,0.49047299873703437,1.1145192130220307e-10,6.956888877372236e-10
[154]Hex(3)HexNAc(1)Pent(1),PPII-helix,8,643,400877,10087628,0.313081158983501,0.0008119638353718136,0.0024174270223956155
[154]Hex(3)HexNAc(1)Pent(1),bend,67,584,631716,9856789,1.7900927709018193,6.9379916943101835e-06,2.771939404628153e-05
[154]Hex(3)HexNAc(1)Pent(1),turn,121,530,855461,9633044,2.570826864994099,4.846171199309336e-22,5.86363747480414e-21
[154]Hex(3)HexNAc(1)Pent(1),unassigned,92,559,943928,9544577,1.6641552388497416,6.566870004141787e-06,2.6339700110878213e-05
[154]Hex(3)HexNAc(1)Pent(1),ß-strand,63,588,1238389,9250116,0.8003009209084199,0.10456130534851514,0.180185631154073
[154]Hex(3)HexNAc(1)Pent(1),α-helix,175,476,3340483,7148022,0.7866973921752879,0.00740177446854949,0.018125949419996908
[155]Hex(1)HexNAc(2)dHex(1)Pent(1),3₁₀-helix,28,644,266495,10221989,1.6677022246114415,0.010600519183265515,0.024908537022436134
